dsld_id,product_name,brand,v4_module,archetype,change_class,expected_reason,delta_score,old_score,new_score,old_tier,new_tier,old_score_status,new_score_status,old_safety_status,new_safety_status,old_assessment,new_assessment,old_verdict,new_verdict,old_safety_verdict,new_safety_verdict,old_blocking_reason,new_blocking_reason,old_safety_pillar,new_safety_pillar,old_dose_pillar,new_dose_pillar,old_b7,new_b7,old_module,new_module,old_dose_states,new_dose_states,new_safety_reason
252576,L-Carnitine L-Tartrate,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,9.5,65.7,75.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
252601,ALCAR (Acetyl L-Carnitine) 600 mg,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.6,70.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
252609,L-Carnitine Fumarate,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,4.0,57.4,61.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
252611,L-Carnitine HCl,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,63.2,66.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
252617,L-Carnitine,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,11.1,64.1,75.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
253273,Garcinia Cambogia Extract,BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,43.5,43.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
253275,Garcinia Cambogia Extract,BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,43.5,43.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
253276,Garcinia Cambogia Extract,BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,43.5,43.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
253277,Garcinia Cambogia 50% HCA,BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,43.5,43.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
253278,Garcinia Cambogia 50% HCA,BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,43.5,43.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
253279,Garcinia Cambogia 50% HCA,BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,43.5,43.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
253303,Garcinia Cambogia (60% HCA) 500 mg,BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,43.5,43.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
253311,Garcinia Cambogia 50% HCA,BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,43.5,43.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
253318,Garcinia Cambogia (60% HCA),BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,43.5,43.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
253323,Garcinia Cambogia (60% HCA) 500 mg,BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,43.5,43.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
253517,ALCAR (Acetyl L-Carnitine) 600 mg,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.6,70.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
253523,ALCAR (Acetyl L-Carnitine) 600 mg,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.6,70.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
253560,ALCAR (Acetyl L-Carnitine) 600 mg,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.6,70.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
253858,L-Carnitine L-Tartrate,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,9.5,65.7,75.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
253864,L-Carnitine L-Tartrate,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,9.5,65.7,75.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
253873,L-Carnitine L-Tartrate,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,9.5,65.7,75.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
254081,L-Carnitine Fumarate,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,4.0,57.4,61.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
254083,L-Carnitine Fumarate,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,4.0,57.4,61.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
254098,L-Carnitine Fumarate,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,4.0,57.4,61.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
254126,L-Carnitine HCL,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,63.2,66.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
254129,L-Carnitine HCL,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,63.2,66.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
254131,L-Carnitine HCL,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,63.2,66.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
254133,L-Carnitine,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,11.1,64.1,75.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
254135,L-Carnitine,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,11.1,64.1,75.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
254137,L-Carnitine,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,11.1,64.1,75.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
259631,L-Carnitine 1000 Tropical Punch,GNC Pro Performance,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,-1.6,68.6,67.0,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,9.5,9.5,18.7,18.7,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
266815,L-Carnitine Tartrate 1 g Unflavored,Nutricost,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,71.6,73.2,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
267344,Quercetin Immune+,Garden of Life Dr. Formulated,generic,immune_support,penalty_registry_mirror,registry changed which penalties mirror into the Formula & quality checks pillar,-1.3,47.3,46.0,Poor,Poor,scored,scored,caution,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,5.5,4.5,2.6,1.0,-2.0,-2.0,generic,generic,"{""confirmed_over_threshold"": 1}","{""confirmed_over_threshold"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns and one or more supplemental amounts exceed an established upper limit.
269631,Astaxanthin with AstaReal 6 mg,Doctor's Best,generic,generic_botanical_branded,penalty_registry_mirror,registry changed which penalties mirror into the Formula & quality checks pillar,0.0,85.0,85.0,Strong,Strong,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,9.6,10.0,18.4,19.1,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
269659,Astaxanthin with AstaReal 6 mg,Doctor's Best,generic,generic_botanical_branded,penalty_registry_mirror,registry changed which penalties mirror into the Formula & quality checks pillar,0.0,85.0,85.0,Strong,Strong,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,9.6,10.0,18.4,19.1,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
269952,Acetyl L-Carnitine 1 g Unflavored,Nutricost,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,71.6,73.2,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
273823,Perfect Cleanse Remove,Garden of Life,fiber_digestive,fiber_digestive,universal_b7_confirmed,"confirmed over-UL exposure now scored on fiber_digestive, a route that previously had no B7 path",-3.6,57.0,53.4,Weak,Poor,scored,scored,caution,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,8.0,7.2,5.6,,-2.0,fiber_digestive,fiber_digestive,null,"{""confirmed_over_threshold"": 1}",Safety concern: one or more supplemental amounts exceed an established upper limit.
27461,Carnitine 500,GNC Mega Men,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,62.2,63.8,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
284202,Acetyl-L-Carnitine 500 mg,Thorne,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,7.9,69.5,77.4,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,9.0,9.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
293876,Acetyl-L-Carnitine 250 mg,Pure Encapsulations,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,-6.3,71.6,65.3,Acceptable,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
293877,Acetyl-L-Carnitine 500 mg,Pure Encapsulations,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,71.6,73.2,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
293992,L-Carnitine,Pure Encapsulations,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,9.5,63.7,73.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
293993,L-Carnitine Fumarate,Pure Encapsulations,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,4.0,60.4,64.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
294029,MotilPro,Pure Encapsulations,generic,generic_botanical_branded,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.3,63.1,64.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,9.1,9.1,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
294434,Garcinia Cambogia Extract (60% HCA),BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.5,51.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
294435,Garcinia Cambogia Extract (60% HCA),BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.5,51.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
294436,Garcinia Cambogia Extract (60% HCA),BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,50.0,50.0,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
294940,Garcinia Cambogia Extract (60% HCA),BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.5,51.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
294941,Garcinia Cambogia Extract (60% HCA),BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,50.0,50.0,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
294942,Garcinia Cambogia Extract (60% HCA),BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,50.0,50.0,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
296190,L-Carnitine,Pure Encapsulations,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,9.5,63.7,73.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
297218,Energy and Metabolism Igniter,GNC Women's,generic,generic_single_molecule,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,66.8,66.8,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.5,6.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
297219,L-Carnitine,GNC Women's,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,61.0,62.6,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,8.5,8.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
298072,L-Carnitine,Thorne,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.8,70.4,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,9.5,9.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
299038,CogniPhos,Pure Encapsulations,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.9,76.9,77.8,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,19.5,19.5,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
299218,L-Carnitine 1000,GNC Total Lean,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.9,70.5,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,8.5,8.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
302650,Comprehensive Prostate Formula,Doctor's Best,multi_or_prenatal,prenatal_multi,unresolved_no_deduction,unresolved exposure no longer takes an unproven harm deduction; assessment marked partial/review,3.8,58.7,62.5,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,partial,SAFE,CAUTION,SAFE,CAUTION,,,4.0,6.0,9.1,10.9,-2.0,-0.0,multi_or_prenatal,multi_or_prenatal,"{""material_but_unresolved"": 1}","{""material_but_unresolved"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns.
304635,Carnitine,GNC Mega Men,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,59.5,61.1,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,8.5,8.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
304636,Energy & Metabolism Generator,GNC Mega Men,generic,generic_single_molecule,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,65.3,65.3,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.5,6.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
305212,Slimvance,GNC BodyDynamix,generic,generic_single_molecule,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,47.1,47.1,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.5,6.5,10.0,10.0,-0.0,-0.0,generic,generic,"{""none"": 1}","{""none"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns.
307547,Acetyl L-Carnitine 500 mg,Jarrow Formulas,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,7.9,60.1,68.0,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,8.5,8.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
307548,Acetyl L-Carnitine 500 mg,Jarrow Formulas,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,7.9,60.1,68.0,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,8.5,8.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
